Time(s),HeartRate(1/min),RespirationRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),MeanArterialPressure(mmHg),OxygenSaturation,CoreTemperature(degC),CardiacOutput(L/min),HeartStrokeVolume(mL),TidalVolume(mL),ArterialBloodPH,AchievedExerciseLevel,FatigueLevelFraction,Glucose-BloodConcentration(mg/dL)
3358.14,93.78,14.35,123.3,89.1,106.9,0.979,36.41,6.38,68.0,529.09,7.44,0,-1.$,75.74,0
3359.14,93.76,14.35,123.3,89.1,106.9,0.979,36.41,6.38,68.0,529.09,7.44,0,-1.$,75.74,0
3360.14,93.76,14.35,123.3,89.1,106.9,0.979,36.41,6.38,68.0,529.05,7.44,0,-1.$,75.75,0
3361.14,93.77,14.35,123.3,89.1,106.9,0.979,36.41,6.38,68.0,529.05,7.44,0,-1.$,75.75,0
3362.14,93.78,14.35,123.3,89.1,106.9,0.979,36.41,6.38,68.0,529.05,7.44,0,-1.$,75.75,0
3363.14,93.76,14.35,123.3,89.1,106.9,0.979,36.41,6.38,68.0,529.05,7.44,0,-1.$,75.76,0
3364.14,93.75,14.35,122.8,88.1,105.8,0.979,36.41,6.44,68.7,529.01,7.44,0,-1.$,75.76,0
3365.14,93.76,14.35,122.7,87.8,106.2,0.979,36.41,6.47,69.0,529.01,7.44,0,-1.$,75.76,0
3366.14,93.95,14.35,123.5,89.1,107.0,0.979,36.41,6.43,68.4,529.01,7.44,0,-1.$,75.77,0
3367.14,93.80,14.35,123.6,89.3,107.1,0.979,36.41,6.40,68.3,529.01,7.44,0,-1.$,75.77,0
3368.14,93.73,14.35,123.6,89.0,106.6,0.979,36.41,6.40,68.3,528.97,7.44,0,-1.$,75.77,0
3369.14,93.68,14.35,122.9,88.0,105.9,0.979,36.41,6.48,69.2,528.97,7.44,0,-1.$,75.78,0
3370.14,93.76,14.35,123.0,88.0,106.5,0.979,36.41,6.50,69.3,528.97,7.44,0,-1.$,75.78,0
3371.14,93.86,14.35,123.8,89.3,107.3,0.979,36.41,6.44,68.6,528.97,7.44,0,-1.$,75.78,0
3372.14,93.77,14.35,123.9,89.4,107.4,0.979,36.41,6.43,68.5,528.93,7.44,0,-1.$,75.78,0
3373.14,93.62,14.35,123.3,88.5,106.3,0.979,36.41,6.47,69.1,528.93,7.44,0,-1.$,75.78,0
3374.14,93.59,14.35,123.1,88.2,106.1,0.979,36.41,6.49,69.3,528.93,7.44,0,-1.$,75.79,0
3375.14,93.72,14.35,123.2,88.1,106.2,0.979,36.41,6.52,69.6,528.93,7.44,0,-1.$,75.79,0
3376.14,93.75,14.35,123.3,88.1,106.8,0.979,36.41,6.53,69.7,528.93,7.44,0,-1.$,75.79,0
3377.14,93.77,14.42,124.2,89.6,107.6,0.979,36.41,6.46,68.9,528.88,7.44,0,-1.$,75.79,0
3378.14,93.69,14.42,124.2,89.4,107.1,0.979,36.41,6.44,68.8,528.88,7.44,0,-1.$,75.79,0
3379.14,93.50,14.42,123.4,88.4,106.4,0.979,36.41,6.50,69.6,528.88,7.44,0,-1.$,75.80,0
3380.14,93.53,14.42,123.4,88.3,106.4,0.979,36.41,6.52,69.7,528.88,7.44,0,-1.$,75.80,0
3381.14,93.63,14.42,123.5,88.3,106.4,0.979,36.41,6.53,69.8,532.56,7.44,0,-1.$,75.80,0
3382.14,93.67,14.42,123.6,88.3,106.5,0.979,36.41,6.54,69.8,532.56,7.44,0,-1.$,75.80,0
3383.14,93.68,14.42,123.7,88.4,106.6,0.979,36.41,6.55,70.0,532.56,7.44,0,-1.$,75.80,0
3384.14,93.65,14.42,123.8,88.5,106.6,0.979,36.41,6.56,70.0,532.56,7.44,0,-1.$,75.81,0
3385.14,93.59,14.42,123.9,88.5,106.7,0.979,36.41,6.56,70.1,532.50,7.44,0,-1.$,75.81,0
3386.14,93.57,14.42,124.0,88.6,106.8,0.979,36.41,6.56,70.1,532.50,7.44,0,-1.$,75.81,0
3387.14,93.55,14.42,124.0,88.6,106.8,0.979,36.41,6.56,70.2,532.50,7.44,0,-1.$,75.81,0
3388.14,93.48,14.42,124.0,88.7,106.9,0.979,36.41,6.56,70.2,532.50,7.44,0,-1.$,75.81,0
3389.14,93.46,14.42,124.0,88.7,106.9,0.979,36.41,6.56,70.2,532.42,7.44,0,-1.$,75.81,0
3390.14,93.47,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.42,7.44,0,-1.$,75.81,0
3391.14,93.47,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.42,7.44,0,-1.$,75.81,0
3392.14,93.43,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.42,7.44,0,-1.$,75.81,0
3393.14,93.41,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.36,7.44,0,-1.$,75.82,0
3394.14,93.43,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.36,7.44,0,-1.$,75.82,0
3395.14,93.45,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.36,7.44,0,-1.$,75.82,0
3396.14,93.42,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.36,7.44,0,-1.$,75.82,0
3397.14,93.41,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.29,7.44,0,-1.$,75.82,0
3398.14,93.42,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.29,7.44,0,-1.$,75.82,0
3399.14,93.44,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.29,7.44,0,-1.$,75.82,0
3400.14,93.43,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.29,7.44,0,-1.$,75.82,0
3401.14,93.41,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.29,7.44,0,-1.$,75.82,0
3402.14,93.42,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.23,7.44,0,-1.$,75.82,0
3403.14,93.44,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.23,7.44,0,-1.$,75.82,0
3404.14,93.44,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.23,7.44,0,-1.$,75.82,0
3405.14,93.42,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.23,7.44,0,-1.$,75.82,0
3406.14,93.41,14.42,124.1,88.7,107.0,0.979,36.41,6.56,70.2,532.17,7.44,0,-1.$,75.82,0
3407.14,93.43,14.42,124.1,88.7,107.0,0.979,36.41,6.56,70.2,532.17,7.44,0,-1.$,75.82,0
3408.14,93.44,14.42,124.1,88.7,106.9,0.979,36.41,6.56,70.2,532.17,7.44,0,-1.$,75.83,0
3409.14,93.42,14.42,124.1,88.7,107.0,0.979,36.41,6.56,70.2,532.17,7.44,0,-1.$,75.83,0
3410.14,93.41,14.42,124.1,88.7,107.0,0.979,36.41,6.56,70.2,532.11,7.44,0,-1.$,75.83,0
3411.14,93.42,14.42,124.1,88.7,107.0,0.979,36.41,6.56,70.2,532.11,7.44,0,-1.$,75.83,0
3412.14,93.44,14.42,124.1,88.7,107.0,0.979,36.41,6.56,70.2,532.11,7.44,0,-1.$,75.83,0
3413.14,93.42,14.42,124.1,88.7,107.0,0.979,36.41,6.56,70.2,532.11,7.44,0,-1.$,75.83,0
3414.14,93.40,14.42,124.1,88.7,107.0,0.979,36.40,6.55,70.2,532.05,7.44,0,-1.$,75.83,0
3415.14,93.41,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,532.05,7.44,0,-1.$,75.83,0
3416.14,93.43,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,532.05,7.44,0,-1.$,75.83,0
3417.14,93.42,14.42,124.1,88.7,107.0,0.979,36.40,6.56,70.2,532.05,7.44,0,-1.$,75.83,0
3418.14,93.39,14.42,124.1,88.8,107.0,0.979,36.40,6.55,70.2,532.00,7.44,0,-1.$,75.83,0
3419.14,93.42,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,532.00,7.44,0,-1.$,75.83,0
3420.14,93.43,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,532.00,7.44,0,-1.$,75.83,0
3421.14,93.40,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,532.00,7.44,0,-1.$,75.83,0
3422.14,93.39,14.42,124.1,88.8,107.0,0.979,36.40,6.55,70.2,531.94,7.44,0,-1.$,75.83,0
3423.14,93.41,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.94,7.44,0,-1.$,75.83,0
3424.14,93.42,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.94,7.44,0,-1.$,75.83,0
3425.14,93.40,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.94,7.44,0,-1.$,75.83,0
3426.14,93.38,14.42,124.1,88.8,107.0,0.979,36.40,6.55,70.2,531.88,7.44,0,-1.$,75.83,0
3427.14,93.39,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.88,7.44,0,-1.$,75.83,0
3428.14,93.41,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.88,7.44,0,-1.$,75.83,0
3429.14,93.40,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.88,7.44,0,-1.$,75.82,0
3430.14,93.38,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.88,7.44,0,-1.$,75.82,0
3431.14,93.38,14.42,124.1,88.8,107.0,0.979,36.40,6.55,70.2,531.82,7.44,0,-1.$,75.82,0
3432.14,93.40,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.82,7.44,0,-1.$,75.82,0
3433.14,93.40,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.82,7.44,0,-1.$,75.82,0
3434.14,93.38,14.42,124.1,88.8,107.0,0.979,36.40,6.56,70.2,531.82,7.44,0,-1.$,75.82,0
3435.14,93.37,14.42,124.1,88.8,107.0,0.979,36.40,6.55,70.2,531.76,7.44,0,-1.$,75.82,0
3436.14,93.39,14.42,124.2,88.8,107.0,0.979,36.40,6.56,70.2,531.76,7.44,0,-1.$,75.82,0
3437.14,93.40,14.42,124.2,88.8,107.0,0.979,36.40,6.56,70.2,531.76,7.44,0,-1.$,75.82,0
3438.14,93.38,14.42,124.2,88.8,107.0,0.979,36.40,6.56,70.2,531.76,7.44,0,-1.$,75.82,0
3439.14,93.36,14.42,124.2,88.8,107.0,0.979,36.40,6.55,70.2,531.69,7.44,0,-1.$,75.82,0
3440.14,93.38,14.42,124.2,88.8,107.0,0.979,36.40,6.55,70.2,531.69,7.44,0,-1.$,75.82,0
3441.14,93.40,14.42,124.2,88.8,107.0,0.979,36.40,6.56,70.2,531.69,7.44,0,-1.$,75.82,0
3442.14,93.38,14.42,124.2,88.8,107.0,0.979,36.40,6.56,70.2,531.69,7.44,0,-1.$,75.82,0
3443.14,93.35,14.42,124.2,88.8,107.1,0.979,36.40,6.55,70.2,531.63,7.44,0,-1.$,75.82,0
3444.14,93.36,14.42,124.2,88.8,107.1,0.979,36.40,6.55,70.2,531.63,7.44,0,-1.$,75.82,0
3445.14,93.39,14.42,124.2,88.8,107.1,0.979,36.40,6.56,70.2,531.63,7.44,0,-1.$,75.82,0
3446.14,93.38,14.42,124.2,88.8,107.1,0.979,36.40,6.56,70.2,531.63,7.44,0,-1.$,75.82,0
3447.14,93.35,14.42,124.2,88.8,107.1,0.979,36.40,6.55,70.2,531.56,7.44,0,-1.$,75.82,0
3448.14,93.35,14.42,124.2,88.8,107.1,0.979,36.40,6.55,70.2,531.56,7.44,0,-1.$,75.82,0
3449.14,93.39,14.42,124.2,88.8,107.1,0.979,36.40,6.56,70.2,531.56,7.44,0,-1.$,75.82,0
3450.14,93.38,14.42,124.2,88.8,107.1,0.979,36.40,6.56,70.2,531.56,7.44,0,-1.$,75.81,0
3451.14,93.34,14.42,124.2,88.8,107.1,0.979,36.40,6.55,70.2,531.49,7.44,0,-1.$,75.81,0
3452.14,93.36,14.42,124.2,88.8,107.1,0.979,36.40,6.55,70.2,531.49,7.44,0,-1.$,75.81,0
3453.14,93.38,14.42,124.2,88.8,107.1,0.979,36.40,6.56,70.2,531.49,7.44,0,-1.$,75.81,0
3454.14,93.36,14.42,124.2,88.8,107.1,0.979,36.40,6.56,70.2,531.49,7.44,0,-1.$,75.81,0
3455.14,93.34,14.42,124.2,88.8,107.1,0.979,36.40,6.55,70.2,531.49,7.44,0,-1.$,75.81,0
3456.14,93.35,14.42,124.2,88.8,107.1,0.979,36.40,6.55,70.2,531.42,7.44,0,-1.$,75.81,0
3457.14,93.37,14.42,124.2,88.9,107.1,0.979,36.40,6.56,70.2,531.42,7.44,0,-1.$,75.81,0
3458.14,93.36,14.42,124.2,88.8,107.1,0.979,36.40,6.56,70.2,531.42,7.44,0,-1.$,75.81,0
3459.14,93.34,14.42,124.2,88.8,107.1,0.979,36.40,6.55,70.2,531.42,7.44,0,-1.$,75.81,0
3460.14,93.34,14.42,124.2,88.9,107.1,0.979,36.40,6.55,70.2,531.34,7.44,0,-1.$,75.81,0
3461.14,93.35,14.42,124.2,88.9,107.1,0.979,36.40,6.56,70.2,531.34,7.44,0,-1.$,75.81,0
3462.14,93.36,14.42,124.2,88.9,107.1,0.979,36.40,6.56,70.2,531.34,7.44,0,-1.$,75.81,0
3463.14,93.34,14.42,124.2,88.9,107.1,0.979,36.40,6.56,70.2,531.34,7.44,0,-1.$,75.80,0
3464.14,93.33,14.42,124.2,88.9,107.1,0.979,36.40,6.55,70.2,531.27,7.44,0,-1.$,75.80,0
3465.14,93.34,14.42,124.2,88.9,107.1,0.979,36.40,6.55,70.2,531.27,7.44,0,-1.$,75.80,0
3466.14,93.36,14.42,124.2,88.9,107.1,0.979,36.40,6.56,70.2,531.27,7.44,0,-1.$,75.80,0
3467.14,93.34,14.42,124.2,88.9,107.1,0.979,36.40,6.56,70.2,531.27,7.44,0,-1.$,75.80,0
3468.14,93.32,14.49,124.2,88.9,107.1,0.979,36.40,6.55,70.2,531.19,7.44,0,-1.$,75.80,0
3469.14,93.33,14.49,124.2,88.9,107.1,0.979,36.40,6.55,70.2,531.19,7.44,0,-1.$,75.80,0
3470.14,93.35,14.49,124.2,88.9,107.1,0.979,36.40,6.56,70.2,531.19,7.44,0,-1.$,75.80,0
3471.14,93.34,14.49,124.2,88.9,107.1,0.979,36.40,6.56,70.2,531.19,7.44,0,-1.$,75.80,0
3472.14,93.31,14.49,124.2,88.9,107.1,0.979,36.40,6.55,70.2,534.89,7.44,0,-1.$,75.80,0
3473.14,93.32,14.49,124.3,88.9,107.1,0.979,36.40,6.55,70.2,534.89,7.44,0,-1.$,75.80,0
3474.14,93.35,14.49,124.3,88.9,107.1,0.979,36.40,6.56,70.2,534.89,7.44,0,-1.$,75.79,0
3475.14,93.33,14.49,124.3,88.9,107.1,0.979,36.40,6.56,70.2,534.89,7.44,0,-1.$,75.79,0
3476.14,93.30,14.49,124.3,88.9,107.1,0.979,36.40,6.55,70.2,534.80,7.44,0,-1.$,75.79,0
3477.14,93.31,14.49,124.3,88.9,107.1,0.979,36.40,6.55,70.2,534.80,7.44,0,-1.$,75.79,0
3478.14,93.34,14.49,124.3,88.9,107.1,0.979,36.40,6.56,70.2,534.80,7.44,0,-1.$,75.79,0
3479.14,93.33,14.49,124.3,88.9,107.1,0.979,36.40,6.56,70.2,534.80,7.44,0,-1.$,75.79,0
3480.14,93.30,14.49,124.3,88.9,107.1,0.979,36.40,6.55,70.2,534.72,7.44,0,-1.$,75.79,0
3481.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.2,534.72,7.44,0,-1.$,75.79,0
3482.14,93.33,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.2,534.72,7.44,0,-1.$,75.79,0
3483.14,93.33,14.49,124.3,88.9,107.1,0.979,36.40,6.56,70.2,534.72,7.44,0,-1.$,75.79,0
3484.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.72,7.44,0,-1.$,75.79,0
3485.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.2,534.64,7.44,0,-1.$,75.78,0
3486.14,93.32,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.2,534.64,7.44,0,-1.$,75.78,0
3487.14,93.32,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.2,534.64,7.44,0,-1.$,75.78,0
3488.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.64,7.44,0,-1.$,75.78,0
3489.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.58,7.44,0,-1.$,75.78,0
3490.14,93.31,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.2,534.58,7.44,0,-1.$,75.78,0
3491.14,93.32,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.3,534.58,7.44,0,-1.$,75.78,0
3492.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.58,7.44,0,-1.$,75.78,0
3493.14,93.29,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.52,7.44,0,-1.$,75.78,0
3494.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.3,534.52,7.44,0,-1.$,75.78,0
3495.14,93.32,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.3,534.52,7.44,0,-1.$,75.77,0
3496.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.3,534.52,7.44,0,-1.$,75.77,0
3497.14,93.28,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.47,7.44,0,-1.$,75.77,0
3498.14,93.29,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.47,7.44,0,-1.$,75.77,0
3499.14,93.31,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.3,534.47,7.44,0,-1.$,75.77,0
3500.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.3,534.47,7.44,0,-1.$,75.77,0
3501.14,93.27,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.42,7.44,0,-1.$,75.77,0
3502.14,93.28,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.42,7.44,0,-1.$,75.77,0
3503.14,93.31,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.3,534.42,7.44,0,-1.$,75.77,0
3504.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.3,534.42,7.44,0,-1.$,75.76,0
3505.14,93.27,14.49,124.3,88.9,107.2,0.980,36.40,6.55,70.3,534.37,7.44,0,-1.$,75.76,0
3506.14,93.27,14.49,124.3,88.9,107.2,0.979,36.40,6.55,70.3,534.37,7.44,0,-1.$,75.76,0
3507.14,93.30,14.49,124.3,88.9,107.2,0.979,36.40,6.56,70.3,534.37,7.44,0,-1.$,75.76,0
3508.14,93.29,14.49,124.3,88.9,107.2,0.979,36.39,6.56,70.3,534.37,7.44,0,-1.$,75.76,0
3509.14,93.26,14.49,124.3,88.9,107.2,0.980,36.39,6.55,70.3,534.33,7.44,0,-1.$,75.76,0
3510.14,93.26,14.49,124.3,89.0,107.2,0.980,36.39,6.55,70.3,534.33,7.44,0,-1.$,75.76,0
3511.14,93.29,14.49,124.3,89.0,107.2,0.979,36.39,6.56,70.3,534.33,7.44,0,-1.$,75.76,0
3512.14,93.29,14.49,124.3,89.0,107.2,0.979,36.39,6.56,70.3,534.33,7.44,0,-1.$,75.76,0
3513.14,93.26,14.49,124.3,89.0,107.2,0.980,36.39,6.55,70.3,534.33,7.44,0,-1.$,75.76,0
3514.14,93.25,14.49,124.3,89.0,107.2,0.980,36.39,6.55,70.3,534.29,7.44,0,-1.$,75.75,0
3515.14,93.29,14.49,124.3,89.0,107.2,0.979,36.39,6.56,70.3,534.29,7.44,0,-1.$,75.75,0
3516.14,93.29,14.49,124.3,89.0,107.2,0.979,36.39,6.56,70.3,534.29,7.44,0,-1.$,75.75,0
3517.14,93.25,14.49,124.3,89.0,107.2,0.980,36.39,6.56,70.3,534.29,7.44,0,-1.$,75.75,0
3518.14,93.26,14.49,124.4,89.0,107.2,0.980,36.39,6.55,70.3,534.25,7.44,0,-1.$,75.75,0
3519.14,93.27,14.49,124.4,89.0,107.2,0.979,36.39,6.56,70.3,534.25,7.44,0,-1.$,75.75,0
3520.14,93.27,14.49,124.4,89.0,107.2,0.979,36.39,6.56,70.3,534.25,7.44,0,-1.$,75.75,0
3521.14,93.25,14.49,124.4,89.0,107.2,0.980,36.39,6.56,70.3,534.25,7.44,0,-1.$,75.75,0
3522.14,93.25,14.49,124.4,89.0,107.2,0.980,36.39,6.55,70.3,534.21,7.44,0,-1.$,75.75,0
3523.14,93.26,14.49,124.4,89.0,107.2,0.979,36.39,6.56,70.3,534.21,7.44,0,-1.$,75.74,0
3524.14,93.27,14.49,124.4,89.0,107.2,0.979,36.39,6.56,70.3,534.21,7.44,0,-1.$,75.74,0
3525.14,93.25,14.49,124.4,89.0,107.2,0.980,36.39,6.56,70.3,534.21,7.44,0,-1.$,75.74,0
3526.14,93.24,14.49,124.4,89.0,107.3,0.980,36.39,6.55,70.3,534.18,7.44,0,-1.$,75.74,0
3527.14,93.25,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.18,7.44,0,-1.$,75.74,0
3528.14,93.27,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,534.18,7.44,0,-1.$,75.74,0
3529.14,93.25,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.18,7.44,0,-1.$,75.74,0
3530.14,93.23,14.49,124.4,89.0,107.3,0.980,36.39,6.55,70.3,534.14,7.44,0,-1.$,75.74,0
3531.14,93.24,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.14,7.44,0,-1.$,75.74,0
3532.14,93.27,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,534.14,7.44,0,-1.$,75.73,0
3533.14,93.25,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,534.14,7.44,0,-1.$,75.73,0
3534.14,93.22,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.10,7.44,0,-1.$,75.73,0
3535.14,93.23,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.10,7.44,0,-1.$,75.73,0
3536.14,93.26,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,534.10,7.44,0,-1.$,75.73,0
3537.14,93.25,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,534.10,7.44,0,-1.$,75.73,0
3538.14,93.22,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.06,7.44,0,-1.$,75.73,0
3539.14,93.22,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.06,7.44,0,-1.$,75.73,0
3540.14,93.25,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,534.06,7.44,0,-1.$,75.73,0
3541.14,93.25,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,534.06,7.44,0,-1.$,75.73,0
3542.14,93.22,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.06,7.44,0,-1.$,75.72,0
3543.14,93.21,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.03,7.44,0,-1.$,75.72,0
3544.14,93.25,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,534.03,7.44,0,-1.$,75.72,0
3545.14,93.25,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,534.03,7.44,0,-1.$,75.72,0
3546.14,93.21,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,534.03,7.44,0,-1.$,75.72,0
3547.14,93.21,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,533.99,7.44,0,-1.$,75.72,0
3548.14,93.24,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,533.99,7.44,0,-1.$,75.72,0
3549.14,93.24,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,533.99,7.44,0,-1.$,75.72,0
3550.14,93.21,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,533.99,7.44,0,-1.$,75.72,0
3551.14,93.21,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,533.95,7.44,0,-1.$,75.71,0
3552.14,93.22,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,533.95,7.44,0,-1.$,75.71,0
3553.14,93.23,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,533.95,7.44,0,-1.$,75.71,0
3554.14,93.21,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,533.95,7.44,0,-1.$,75.71,0
3555.14,93.20,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,533.92,7.44,0,-1.$,75.71,0
3556.14,93.21,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,533.92,7.44,0,-1.$,75.71,0
3557.14,93.23,14.49,124.4,89.0,107.3,0.979,36.39,6.56,70.3,533.92,7.44,0,-1.$,75.71,0
3558.14,93.21,14.49,124.4,89.0,107.3,0.980,36.39,6.56,70.3,533.92,7.44,0,-1.$,75.71,0
3559.14,93.19,14.49,124.5,89.0,107.3,0.980,36.39,6.56,70.3,533.88,7.44,0,-1.$,75.71,0
3560.14,93.20,14.49,124.5,89.1,107.3,0.980,36.39,6.56,70.3,533.88,7.44,0,-1.$,75.71,0
3561.14,93.23,14.49,124.5,89.1,107.3,0.979,36.39,6.56,70.3,533.88,7.44,0,-1.$,75.70,0
3562.14,93.21,14.49,124.5,89.0,107.3,0.980,36.39,6.56,70.3,533.88,7.44,0,-1.$,75.70,0
3563.14,93.18,14.49,124.5,89.1,107.4,0.980,36.39,6.56,70.4,533.84,7.44,0,-1.$,75.70,0
3564.14,93.19,14.49,124.5,89.1,107.4,0.980,36.39,6.56,70.3,533.84,7.44,0,-1.$,75.70,0
3565.14,93.22,14.49,124.5,89.1,107.4,0.979,36.39,6.56,70.3,533.84,7.44,0,-1.$,75.70,0
3566.14,93.21,14.49,124.5,89.1,107.4,0.979,36.39,6.56,70.3,533.84,7.44,0,-1.$,75.70,0
3567.14,93.18,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,533.80,7.44,0,-1.$,75.70,0
3568.14,93.18,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,533.80,7.44,0,-1.$,75.70,0
3569.14,93.21,14.56,124.5,89.1,107.4,0.979,36.39,6.56,70.3,533.80,7.44,0,-1.$,75.70,0
3570.14,93.21,14.56,124.5,89.1,107.4,0.979,36.39,6.56,70.4,533.80,7.44,0,-1.$,75.70,0
3571.14,93.17,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,533.80,7.44,0,-1.$,75.69,0
3572.14,93.17,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,537.58,7.44,0,-1.$,75.69,0
3573.14,93.20,14.56,124.5,89.1,107.4,0.979,36.39,6.56,70.4,537.58,7.44,0,-1.$,75.69,0
3574.14,93.20,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,537.58,7.44,0,-1.$,75.69,0
3575.14,93.17,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,537.58,7.44,0,-1.$,75.69,0
3576.14,93.17,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,537.53,7.44,0,-1.$,75.69,0
3577.14,93.20,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,537.53,7.44,0,-1.$,75.69,0
3578.14,93.20,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,537.53,7.44,0,-1.$,75.69,0
3579.14,93.17,14.56,124.5,89.1,107.4,0.980,36.39,6.56,70.4,537.53,7.44,0,-1.$,75.69,0
