Time(s),HeartRate(1/min),RespirationRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),MeanArterialPressure(mmHg),OxygenSaturation,CoreTemperature(degC),CardiacOutput(L/min),HeartStrokeVolume(mL),TidalVolume(mL),ArterialBloodPH,AchievedExerciseLevel,FatigueLevelFraction,Glucose-BloodConcentration(mg/dL)
20226.14,104.85,19.23,120.7,90.3,105.8,0.981,35.65,6.43,61.4,524.86,7.44,0,-1.$,75.60,0
20227.14,104.84,19.23,120.7,90.3,105.8,0.981,35.65,6.43,61.4,524.86,7.44,0,-1.$,75.60,0
20228.14,104.85,19.23,120.7,90.3,105.8,0.981,35.65,6.43,61.4,524.86,7.44,0,-1.$,75.60,0
20229.14,104.86,19.23,120.7,90.3,105.8,0.981,35.65,6.43,61.4,524.86,7.44,0,-1.$,75.60,0
20230.14,104.84,19.23,120.7,90.3,105.8,0.981,35.65,6.43,61.4,524.87,7.44,0,-1.$,75.60,0
20231.14,104.85,19.23,120.7,90.3,105.8,0.981,35.65,6.43,61.4,524.87,7.44,0,-1.$,75.60,0
20232.14,104.86,19.23,120.7,90.3,105.8,0.981,35.65,6.43,61.4,524.87,7.44,0,-1.$,75.60,0
20233.14,104.84,19.23,120.7,90.3,105.8,0.981,35.65,6.43,61.4,524.87,7.44,0,-1.$,75.60,0
20234.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.87,7.44,0,-1.$,75.60,0
20235.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.87,7.44,0,-1.$,75.60,0
20236.14,104.84,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.88,7.44,0,-1.$,75.60,0
20237.14,104.86,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.88,7.44,0,-1.$,75.59,0
20238.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.88,7.44,0,-1.$,75.59,0
20239.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.88,7.44,0,-1.$,75.59,0
20240.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.89,7.44,0,-1.$,75.59,0
20241.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.89,7.44,0,-1.$,75.59,0
20242.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.89,7.44,0,-1.$,75.59,0
20243.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.89,7.44,0,-1.$,75.59,0
20244.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.89,7.44,0,-1.$,75.59,0
20245.14,104.86,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.89,7.44,0,-1.$,75.59,0
20246.14,104.84,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.90,7.44,0,-1.$,75.58,0
20247.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.90,7.44,0,-1.$,75.58,0
20248.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.90,7.44,0,-1.$,75.58,0
20249.14,104.84,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.88,7.44,0,-1.$,75.58,0
20250.14,104.87,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.88,7.44,0,-1.$,75.57,0
20251.14,104.86,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,524.88,7.44,0,-1.$,75.57,0
20252.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.43,7.44,0,-1.$,75.57,0
20253.14,104.86,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.43,7.44,0,-1.$,75.56,0
20254.14,104.87,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.43,7.44,0,-1.$,75.56,0
20255.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.43,7.44,0,-1.$,75.56,0
20256.14,104.86,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.43,7.44,0,-1.$,75.55,0
20257.14,104.87,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.43,7.44,0,-1.$,75.55,0
20258.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.44,7.44,0,-1.$,75.54,0
20259.14,104.87,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.44,7.44,0,-1.$,75.54,0
20260.14,104.87,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.44,7.44,0,-1.$,75.53,0
20261.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.44,7.44,0,-1.$,75.53,0
20262.14,104.86,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.44,7.44,0,-1.$,75.52,0
20263.14,104.87,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.44,7.44,0,-1.$,75.51,0
20264.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.44,7.44,0,-1.$,75.51,0
20265.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.45,7.44,0,-1.$,75.50,0
20266.14,104.87,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.45,7.44,0,-1.$,75.49,0
20267.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.45,7.44,0,-1.$,75.49,0
20268.14,104.84,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.45,7.44,0,-1.$,75.48,0
20269.14,104.87,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.45,7.44,0,-1.$,75.47,0
20270.14,104.84,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.45,7.44,0,-1.$,75.46,0
20271.14,104.83,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.46,7.44,0,-1.$,75.45,0
20272.14,104.86,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.46,7.44,0,-1.$,75.44,0
20273.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.46,7.44,0,-1.$,75.44,0
20274.14,104.83,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.46,7.44,0,-1.$,75.42,0
20275.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.46,7.44,0,-1.$,75.39,0
20276.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.46,7.44,0,-1.$,75.36,0
20277.14,104.83,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.46,7.44,0,-1.$,75.33,0
20278.14,104.84,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.46,7.44,0,-1.$,75.28,0
20279.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.46,7.44,0,-1.$,75.24,0
20280.14,104.83,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.4,521.47,7.44,0,-1.$,75.19,0
20281.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.47,7.44,0,-1.$,75.14,0
20282.14,104.86,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.47,7.44,0,-1.$,75.09,0
20283.14,104.83,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.47,7.44,0,-1.$,75.03,0
20284.14,104.84,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.47,7.44,0,-1.$,74.97,0
20285.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.47,7.44,0,-1.$,74.91,0
20286.14,104.83,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.47,7.44,0,-1.$,74.86,0
20287.14,104.83,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.48,7.44,0,-1.$,74.79,0
20288.14,104.85,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.48,7.44,0,-1.$,74.73,0
20289.14,104.84,19.11,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.48,7.44,0,-1.$,74.67,0
20290.14,104.82,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.47,7.44,0,-1.$,74.61,0
20291.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.47,7.44,0,-1.$,74.54,0
20292.14,104.84,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,521.47,7.44,0,-1.$,74.48,0
20293.14,104.82,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,74.42,0
20294.14,104.84,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,74.35,0
20295.14,104.82,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,74.29,0
20296.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,74.22,0
20297.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,74.16,0
20298.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,74.10,0
20299.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,74.03,0
20300.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.97,0
20301.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.91,0
20302.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.84,0
20303.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.78,0
20304.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.73,0
20305.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.69,0
20306.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.65,0
20307.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.62,0
20308.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.60,0
20309.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.58,0
20310.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.56,0
20311.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.55,0
20312.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.54,0
20313.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.53,0
20314.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.52,0
20315.14,104.80,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.52,0
20316.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.52,0
20317.14,104.80,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.96,7.44,0,-1.$,73.52,0
20318.14,104.80,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.97,7.44,0,-1.$,73.52,0
20319.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.97,7.44,0,-1.$,73.52,0
20320.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.97,7.44,0,-1.$,73.53,0
20321.14,104.80,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.97,7.44,0,-1.$,73.53,0
20322.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.97,7.44,0,-1.$,73.54,0
20323.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.97,7.44,0,-1.$,73.54,0
20324.14,104.80,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.97,7.44,0,-1.$,73.55,0
20325.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.97,7.44,0,-1.$,73.55,0
20326.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.97,7.44,0,-1.$,73.56,0
20327.14,104.80,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.57,0
20328.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.57,0
20329.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.58,0
20330.14,104.80,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.59,0
20331.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.59,0
20332.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.60,0
20333.14,104.80,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.61,0
20334.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.62,0
20335.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.63,0
20336.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.98,7.44,0,-1.$,73.64,0
20337.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.99,7.44,0,-1.$,73.65,0
20338.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.99,7.44,0,-1.$,73.66,0
20339.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.99,7.44,0,-1.$,73.66,0
20340.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.99,7.44,0,-1.$,73.67,0
20341.14,104.84,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.99,7.44,0,-1.$,73.68,0
20342.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,524.99,7.44,0,-1.$,73.69,0
20343.14,104.81,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,525.00,7.44,0,-1.$,73.70,0
20344.14,104.84,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,525.00,7.44,0,-1.$,73.71,0
20345.14,104.83,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,525.00,7.44,0,-1.$,73.72,0
20346.14,104.82,19.23,120.7,90.4,105.8,0.981,35.64,6.43,61.3,525.00,7.44,0,-1.$,73.73,0
20347.14,104.84,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.00,7.44,0,-1.$,73.75,0
20348.14,104.84,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.00,7.44,0,-1.$,73.76,0
20349.14,104.82,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.01,7.44,0,-1.$,73.77,0
20350.14,104.84,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.01,7.44,0,-1.$,73.78,0
20351.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.01,7.44,0,-1.$,73.79,0
20352.14,104.83,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.01,7.44,0,-1.$,73.80,0
20353.14,104.86,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.01,7.44,0,-1.$,73.81,0
20354.14,104.86,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.01,7.44,0,-1.$,73.82,0
20355.14,104.83,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.02,7.44,0,-1.$,73.83,0
20356.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.02,7.44,0,-1.$,73.84,0
20357.14,104.86,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.02,7.44,0,-1.$,73.85,0
20358.14,104.84,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.02,7.44,0,-1.$,73.87,0
20359.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.02,7.44,0,-1.$,73.88,0
20360.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.02,7.44,0,-1.$,73.89,0
20361.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.03,7.44,0,-1.$,73.90,0
20362.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.03,7.44,0,-1.$,73.91,0
20363.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.03,7.44,0,-1.$,73.92,0
20364.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.03,7.44,0,-1.$,73.93,0
20365.14,104.85,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.03,7.44,0,-1.$,73.95,0
20366.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.03,7.44,0,-1.$,73.96,0
20367.14,104.86,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.03,7.44,0,-1.$,73.97,0
20368.14,104.86,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.04,7.44,0,-1.$,73.98,0
20369.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.04,7.44,0,-1.$,73.99,0
20370.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.04,7.44,0,-1.$,74.00,0
20371.14,104.86,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.04,7.44,0,-1.$,74.01,0
20372.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.04,7.44,0,-1.$,74.03,0
20373.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.04,7.44,0,-1.$,74.04,0
20374.14,104.86,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.05,7.44,0,-1.$,74.05,0
20375.14,104.89,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.05,7.44,0,-1.$,74.06,0
20376.14,104.89,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.05,7.44,0,-1.$,74.07,0
20377.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.05,7.44,0,-1.$,74.08,0
20378.14,104.89,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.05,7.44,0,-1.$,74.09,0
20379.14,104.90,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.05,7.44,0,-1.$,74.10,0
20380.14,104.87,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.06,7.44,0,-1.$,74.12,0
20381.14,104.89,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.06,7.44,0,-1.$,74.13,0
20382.14,104.89,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.06,7.44,0,-1.$,74.14,0
20383.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.06,7.44,0,-1.$,74.15,0
20384.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.06,7.44,0,-1.$,74.16,0
20385.14,104.90,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.06,7.44,0,-1.$,74.17,0
20386.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.07,7.44,0,-1.$,74.18,0
20387.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.07,7.44,0,-1.$,74.19,0
20388.14,104.91,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.3,525.07,7.44,0,-1.$,74.21,0
20389.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.07,7.45,0,-1.$,74.22,0
20390.14,104.88,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.3,525.08,7.45,0,-1.$,74.23,0
20391.14,104.91,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.3,525.08,7.44,0,-1.$,74.24,0
20392.14,104.89,19.23,120.7,90.3,105.8,0.981,35.64,6.43,61.4,525.08,7.45,0,-1.$,74.25,0
20393.14,104.89,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.4,525.08,7.45,0,-1.$,74.26,0
20394.14,104.91,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.3,525.08,7.45,0,-1.$,74.27,0
20395.14,104.90,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.4,525.08,7.45,0,-1.$,74.28,0
20396.14,104.89,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.4,525.09,7.45,0,-1.$,74.29,0
20397.14,104.92,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.4,525.09,7.45,0,-1.$,74.30,0
20398.14,104.90,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.4,525.09,7.45,0,-1.$,74.31,0
20399.14,104.89,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.4,525.10,7.45,0,-1.$,74.32,0
20400.14,104.92,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.4,525.10,7.45,0,-1.$,74.34,0
20401.14,104.91,19.23,120.7,90.3,105.8,0.981,35.64,6.44,61.4,525.10,7.45,0,-1.$,74.35,0
20402.14,104.89,19.23,120.7,90.3,105.7,0.981,35.64,6.44,61.4,525.11,7.45,0,-1.$,74.36,0
20403.14,104.92,19.23,120.7,90.3,105.7,0.981,35.64,6.44,61.4,525.11,7.45,0,-1.$,74.37,0
20404.14,104.91,19.23,120.7,90.3,105.7,0.981,35.64,6.44,61.4,525.11,7.45,0,-1.$,74.38,0
20405.14,104.89,19.23,120.7,90.3,105.7,0.981,35.64,6.44,61.4,525.12,7.45,0,-1.$,74.39,0
20406.14,104.91,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.12,7.45,0,-1.$,74.40,0
20407.14,104.91,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.12,7.45,0,-1.$,74.41,0
20408.14,104.90,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.13,7.45,0,-1.$,74.42,0
20409.14,104.91,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.13,7.45,0,-1.$,74.43,0
20410.14,104.92,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.13,7.45,0,-1.$,74.44,0
20411.14,104.90,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.14,7.45,0,-1.$,74.45,0
20412.14,104.90,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.14,7.45,0,-1.$,74.46,0
20413.14,104.93,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.14,7.45,0,-1.$,74.47,0
20414.14,104.90,19.23,120.6,90.2,105.7,0.981,35.64,6.44,61.4,525.14,7.45,0,-1.$,74.48,0
20415.14,104.92,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.15,7.45,0,-1.$,74.49,0
20416.14,104.93,19.23,120.7,90.2,105.7,0.981,35.64,6.44,61.4,525.15,7.45,0,-1.$,74.50,0
20417.14,104.91,19.23,120.6,90.2,105.7,0.981,35.64,6.44,61.4,525.15,7.45,0,-1.$,74.51,0
20418.14,104.91,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,525.12,7.45,0,-1.$,74.52,0
20419.14,104.93,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,525.12,7.45,0,-1.$,74.53,0
20420.14,104.92,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,525.12,7.45,0,-1.$,74.54,0
20421.14,104.91,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.67,7.45,0,-1.$,74.55,0
20422.14,104.94,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.67,7.45,0,-1.$,74.56,0
20423.14,104.93,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.67,7.45,0,-1.$,74.57,0
20424.14,104.91,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.67,7.45,0,-1.$,74.58,0
20425.14,104.94,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.67,7.45,0,-1.$,74.59,0
20426.14,104.92,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.67,7.45,0,-1.$,74.60,0
20427.14,104.91,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.61,0
20428.14,104.93,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.62,0
20429.14,104.93,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.63,0
20430.14,104.91,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.64,0
20431.14,104.93,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.65,0
20432.14,104.93,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.66,0
20433.14,104.91,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.67,0
20434.14,104.92,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.68,0
20435.14,104.94,19.11,120.7,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.69,0
20436.14,104.91,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.70,0
20437.14,104.91,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.71,0
20438.14,104.94,19.11,120.7,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.72,0
20439.14,104.92,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.73,0
20440.14,104.92,19.11,120.7,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.74,0
20441.14,104.94,19.11,120.7,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.75,0
20442.14,104.92,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.76,0
20443.14,104.91,19.11,120.7,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.77,0
20444.14,104.94,19.11,120.7,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.78,0
20445.14,104.93,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.79,0
20446.14,104.91,19.11,120.6,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.80,0
20447.14,104.94,19.11,120.7,90.2,105.7,0.981,35.64,6.44,61.4,521.68,7.45,0,-1.$,74.80,0
